attachment_id,text,user_id,begin,end,train
d7d77d8d-20f4-476a-881e-02acd77d68e2,аллергия на еду,9f9b13d8e63bd774b4ad1bd14f56147d,16,65,True
b701bb56-02ba-4b94-9245-b1ef53e0ed11,ресторан,9f9b13d8e63bd774b4ad1bd14f56147d,9,40,True
129eae03-9b3f-4a04-a2bd-15b0d12dc0c2,мужской туалет,9f9b13d8e63bd774b4ad1bd14f56147d,8,59,True
1e381ae9-f467-42fc-ba7f-b7e4b10c8bbc,кусок; тонкими слоями,9f9b13d8e63bd774b4ad1bd14f56147d,9,73,True
4e6b8711-e33e-4956-be3c-72f29feb1434,аппетит,9f9b13d8e63bd774b4ad1bd14f56147d,9,58,True
9a7209e5-6ad6-4127-9402-f5c65e149925,кружка,9f9b13d8e63bd774b4ad1bd14f56147d,9,45,True
0c8065b4-90af-4978-8817-0283b250a1f2,MakDonalds,a95892dae1d320bd8b08cbca6a127cd8,7,41,True
1dc8e0ee-3b7a-48f1-9836-636dcb95598e,женский туалет,e3e1fd4bbf07a0423ee20d5c9baa49cc,6,59,True
33270d18-76bf-4de7-bb12-add272fd7d37,жадно есть,a95892dae1d320bd8b08cbca6a127cd8,3,55,True
91beafeb-8a71-4ca8-a4c8-cef12356f330,вилка,a95892dae1d320bd8b08cbca6a127cd8,9,43,True
c2dc8eff-ee51-4d6a-b75b-f1770c773cbb,банкет,a95892dae1d320bd8b08cbca6a127cd8,11,48,True
fd3bf499-9c1e-418a-b707-e6f73053c4e1,питьевая вода,a95892dae1d320bd8b08cbca6a127cd8,9,39,True
1ab21c01-2a7e-4b9f-9595-e5b180aa52ba,аллергия на еду,3018b64d2c938f5b6a0826dfdf486f2c,27,94,True
820c4a1a-dc6f-40a0-b3cb-2c4acf6607ab,переваривать,3018b64d2c938f5b6a0826dfdf486f2c,17,102,True
e05ff648-7536-4a85-bfe6-0079736ab472,жевать,1ab43654b4272521194296de00fc34d5,9,45,True
82c8ff7c-6bfd-411b-a8a6-0bd2a79a844f,ароматный,3018b64d2c938f5b6a0826dfdf486f2c,27,89,True
f202e03f-e468-49a7-8bdd-85ba1db144a7,кувшин,3018b64d2c938f5b6a0826dfdf486f2c,30,86,True
1794120c-f2e3-496a-9a3a-d90b2b52d5c3,обедать,3018b64d2c938f5b6a0826dfdf486f2c,24,92,True
ccf6baab-47af-4a8f-995a-218f7ea1a836,заварочный чайник,3018b64d2c938f5b6a0826dfdf486f2c,33,119,True
343fe707-8b06-43e0-8931-8dfdaf8d08c3,вкус,3018b64d2c938f5b6a0826dfdf486f2c,19,75,True
b68966ba-9076-4366-a5b1-d288475d7f88,официант,3018b64d2c938f5b6a0826dfdf486f2c,34,110,True
3b780fda-d1ff-4af2-83a3-846c275e76ed,питьевая вода,3018b64d2c938f5b6a0826dfdf486f2c,9,59,True
463297b3-1387-4f73-ba94-4aec55c5b893,кубок,8fe40f6fd9510b901edd9e64641d8618,0,61,True
5fe42427-9a03-4024-9808-64e1a4b01177,мужской туалет,8fe40f6fd9510b901edd9e64641d8618,11,57,True
9b8afeeb-f391-4c3e-b5e4-a16bba6ddf08,вилка,8fe40f6fd9510b901edd9e64641d8618,0,40,True
bdacb7c3-1be9-48c7-894e-8c0e4e091626,переваривать,8fe40f6fd9510b901edd9e64641d8618,11,66,True
8e73ba3a-b16e-4b02-acc5-6b0d609590ad,жадно есть,8fe40f6fd9510b901edd9e64641d8618,0,65,True
47a6449a-2162-404b-917a-a800b6e9cae4,"нежный, мягкий",8fe40f6fd9510b901edd9e64641d8618,5,44,True
221c2632-c892-40ba-9a85-547cb17953fe,кружка,8fe40f6fd9510b901edd9e64641d8618,7,62,True
b58997c1-adc4-48ca-ad72-ebeeb959c46e,ресторан,e3e1fd4bbf07a0423ee20d5c9baa49cc,13,57,True
8f41568b-b807-4c08-9421-d56b4d903e59,жадно есть,e3e1fd4bbf07a0423ee20d5c9baa49cc,12,68,True
eed176d0-190d-4d5b-819b-be5f2e56d3f4,кафетерий,e3e1fd4bbf07a0423ee20d5c9baa49cc,16,65,True
7c49e375-20a3-4ef6-a282-8d2050128ed9,ароматный,e3e1fd4bbf07a0423ee20d5c9baa49cc,14,65,True
3640cb4c-05c4-4d00-a46f-d9e69c3d5f0f,ресторан,20f1589682a8e64769ae2ebc21b5fb6b,25,97,True
2d9e9f2f-ad12-467d-89a0-df1a2eab68db,"нежный, мягкий",20f1589682a8e64769ae2ebc21b5fb6b,27,100,True
51c5c64c-23fb-4b22-b42d-fafa99b89891,заварочный чайник,20f1589682a8e64769ae2ebc21b5fb6b,26,90,True
5ca5260e-13af-4ded-b15c-32699cb0e113,мужской туалет,20f1589682a8e64769ae2ebc21b5fb6b,21,86,True
2fe83c23-1ed7-409d-ad71-7e3a4b8182df,делать мелкий глоток,20f1589682a8e64769ae2ebc21b5fb6b,15,71,True
65a0f6fd-31b7-48b1-ad5d-e55e9f951a31,аппетит,20f1589682a8e64769ae2ebc21b5fb6b,35,107,True
fe868726-9ce7-43db-92ea-f8c3effe682d,жадно есть,20f1589682a8e64769ae2ebc21b5fb6b,29,98,True
716c06b2-617c-4792-a91a-38213b55c019,диета,20f1589682a8e64769ae2ebc21b5fb6b,30,85,True
5ec14582-e20f-433f-a414-cdba973bd7b5,питьевая вода,20f1589682a8e64769ae2ebc21b5fb6b,27,87,True
a2401466-e00f-4fae-bb23-8b8d8f38466f,переваривание,20f1589682a8e64769ae2ebc21b5fb6b,33,107,True
6fc31965-7ead-465d-b9b3-f2050cb154c9,кусок; тонкими слоями,e88c0621a4f9760225fbbff7f1a8b5bb,18,97,True
d0c43151-1774-4718-a302-8527cc0a510a,банкет,e0ca58d03fc73a305046edcdf7ef7492,18,84,True
20df4dd0-e7f8-43d7-b87b-996254402490,переваривание,e0ca58d03fc73a305046edcdf7ef7492,17,85,True
c38ae2ef-90a9-4838-8cca-b5371f510ba6,аллергия на еду,e0ca58d03fc73a305046edcdf7ef7492,19,109,True
e25f62b6-1df4-472d-bc39-0335b48a8c5d,кувшин,e0ca58d03fc73a305046edcdf7ef7492,33,74,True
a6202fd2-9f67-4d57-8242-ad50e18205fb,ресторан,e0ca58d03fc73a305046edcdf7ef7492,22,55,True
71ab9e75-f224-46a3-b09f-4dd8c6f42cf7,повар,e0ca58d03fc73a305046edcdf7ef7492,29,117,True
7f70eb31-3687-4b8f-8d05-bd017428d340,повар,2987f0ebb62c980d913d2d9ad1acab1e,11,82,True
655807b3-4ea3-45b9-8dd2-ee5a60248161,официант,9f9b13d8e63bd774b4ad1bd14f56147d,7,62,True
fc7e32f1-1888-4961-9ab1-c451942a03ff,переваривание,9f9b13d8e63bd774b4ad1bd14f56147d,17,57,True
7692ee1c-43a5-4c54-ad25-f3bb8e512bd6,официант,2987f0ebb62c980d913d2d9ad1acab1e,17,66,True
5d2dd05c-2edf-4f69-984f-bde8cb5aa22c,питьевая вода,2987f0ebb62c980d913d2d9ad1acab1e,23,73,True
f2eec795-165d-4868-b661-f7bca5de7ed8,питьевая вода,e3e1fd4bbf07a0423ee20d5c9baa49cc,8,49,True
406d9018-9438-4868-a0ce-6c324b070729,диета,ca6b767f0cccf093ba737ae2fc4fec3d,3,53,True
5a8d5526-c0e2-4b56-a3aa-889aba4ed33b,Плохо,3d9406830ebee60acbb259c2ad7d0589,16,46,True
dfa22f5d-93a9-49d7-9763-ca5772358273,Даже,2d84da20c251acaeb3186642fcb04f2e,9,40,True
81009c47-e1db-46f8-9a5c-be9383cbfcdc,Забрать,db573f94204e56e0cf3fc2ea000e5bdc,3,51,True
8c8df15c-de37-4f39-b728-f8958dbe8525,Лицо,3d9406830ebee60acbb259c2ad7d0589,4,63,True
2fbdbc3d-687f-4395-91c8-065d3dc9da71,Лицо,db573f94204e56e0cf3fc2ea000e5bdc,0,68,True
fa7474fc-06e3-4557-a58a-e077c9c7d209,Память,db573f94204e56e0cf3fc2ea000e5bdc,0,47,True
f9d060c9-d4ec-4345-8e38-a6a131d61f53,Даже,db573f94204e56e0cf3fc2ea000e5bdc,8,52,True
865f047a-8367-415e-ae36-3bf0a7e2abee,Плохо,db573f94204e56e0cf3fc2ea000e5bdc,2,52,True
0ef47a91-b9ed-45a2-ace9-77bda4087b3a,Смех,db573f94204e56e0cf3fc2ea000e5bdc,2,60,True
6ecaf79d-d78d-4334-ae7d-e41b24bcf9ba,Футбол,db573f94204e56e0cf3fc2ea000e5bdc,9,79,True
a357d356-3046-4357-bc41-32558e444082,Выручить,db573f94204e56e0cf3fc2ea000e5bdc,7,69,True
3e7d4a86-ba9b-4001-8220-d368133c978b,Соль,db573f94204e56e0cf3fc2ea000e5bdc,5,69,True
3fa6817f-d9a8-4ec7-b5fa-714b7d710813,Даже,b07a773bcb10b4f14f33d2b0e8ec58ba,36,73,True
324f5b9a-5e33-4a60-9609-435e69d1a2f1,Память,0d766757b1c647a82b52d15809a7cdfc,8,81,True
e4519e36-dfb0-4e5b-938d-a2cd0dd2fd70,Плохо,b407f95b926cc6499fa09e8445c77a10,28,70,True
ca119bf0-3f85-45ca-b467-49a1064cc280,Даже,c80b4e57f158f28299b2a89694c42329,15,50,True
3a671720-c748-4d2e-b866-4e3ba6023cda,Плохо,b07a773bcb10b4f14f33d2b0e8ec58ba,19,67,True
50232528-b2e9-4a3b-bb52-03d910b34bd7,Лицо,b07a773bcb10b4f14f33d2b0e8ec58ba,23,77,True
7fc00d4c-eaea-47a5-b9a6-0de74596eac9,Лицо,c80b4e57f158f28299b2a89694c42329,38,85,True
a28ef270-39a3-4de4-a4f5-5aed1216e4d2,Память,b407f95b926cc6499fa09e8445c77a10,15,60,True
70c24a0b-adaf-4e44-908c-cd277a4d36a2,Память,b07a773bcb10b4f14f33d2b0e8ec58ba,35,81,True
233f2262-88a2-41f3-8a93-23b9f4860dd2,Забрать,c80b4e57f158f28299b2a89694c42329,44,85,True
afe80ef4-7538-47cc-8b00-99229cf82ebe,Плохо,0041ec866777f12c384b64d8cd636277,20,68,True
5842f1bf-f2fc-4259-b24f-beb282170bb3,Чашка,b407f95b926cc6499fa09e8445c77a10,4,63,True
40e4925d-0297-486e-ace7-f6a806a30c2b,Забрать,3d9406830ebee60acbb259c2ad7d0589,3,37,True
ebe7ed47-f2b1-444d-8934-8745bfb1db8a,Чашка,b07a773bcb10b4f14f33d2b0e8ec58ba,49,101,True
4c827d84-fe68-4878-8d41-b026edb9dc09,Футбол,3d9406830ebee60acbb259c2ad7d0589,14,60,True
2776c19b-c5fc-478f-a93e-6dcd8ca080d6,Футбол,b07a773bcb10b4f14f33d2b0e8ec58ba,21,79,True
10203e45-b234-4014-8559-d121b6a0f0d1,Подробно,b07a773bcb10b4f14f33d2b0e8ec58ba,43,89,True
b4fa65c7-3630-4b07-91c5-f54c6588bec3,Плохо,656ebd01cf7323d8c1cb8a0ca72aa1a5,0,34,True
121e2e65-841a-4736-923c-7c3d026b814c,Соль,b07a773bcb10b4f14f33d2b0e8ec58ba,29,94,True
e3f63da0-aa30-49f1-98b1-5f122f9c8496,Корона,b07a773bcb10b4f14f33d2b0e8ec58ba,12,65,True
6559bf4a-bf31-4d85-8c34-fa27c86fabb1,Выручить,0041ec866777f12c384b64d8cd636277,12,74,True
c6178bc2-79f3-4cd8-89a0-4b7224930de3,Лицо,a356848cf0a72f961b81ebb6716f6131,7,56,True
e031de8e-0c9f-4955-9b45-412a46b50df1,Подробно,db573f94204e56e0cf3fc2ea000e5bdc,6,64,True
944362f9-2139-4f40-8312-f93d60ae2e2a,Забрать,656ebd01cf7323d8c1cb8a0ca72aa1a5,0,36,True
b0bcd7d5-e52b-4ece-a280-a701a8ee7a49,Смех,b07a773bcb10b4f14f33d2b0e8ec58ba,4,49,True
afddd5ab-2422-43b4-8970-72a8253aa275,Футбол,656ebd01cf7323d8c1cb8a0ca72aa1a5,0,59,True
37b7b0d8-62ee-43c4-9e01-943f7d49b837,Смех,3d9406830ebee60acbb259c2ad7d0589,17,56,True
8cbe7726-b0f4-4d84-a4da-22d9d678a0d6,Рубль,c80b4e57f158f28299b2a89694c42329,27,81,True
61d98f81-7f61-43d3-a70f-dd43fea25173,Корона,db573f94204e56e0cf3fc2ea000e5bdc,6,65,True
fc0b5663-78e1-46de-b877-5712d4ed74dc,Смех,656ebd01cf7323d8c1cb8a0ca72aa1a5,0,45,True
c799dba0-c254-4e47-96e2-967464b085e3,Чашка,db573f94204e56e0cf3fc2ea000e5bdc,1,53,True
e6fd322c-37ae-4b36-8adb-f09e32e72db2,Рубль,db573f94204e56e0cf3fc2ea000e5bdc,7,58,True
598ec85c-7afa-4b1d-8101-379510ad0bed,Даже,656ebd01cf7323d8c1cb8a0ca72aa1a5,0,33,True
167cb042-02e1-445e-887f-5973e8c214c3,Выручить,b07a773bcb10b4f14f33d2b0e8ec58ba,26,71,True
c4b54e67-c325-4242-a27f-ef2ac52a2c3c,Забрать,b07a773bcb10b4f14f33d2b0e8ec58ba,53,100,True
64323922-cdd2-4527-843b-560bff9ca3f3,Рубль,b07a773bcb10b4f14f33d2b0e8ec58ba,26,78,True
5d5d6676-7418-4403-ba97-8ca59d4c0996,Плохо,185bd3a81d9d618518d10abebf0d17a8,11,61,True
759b3602-7acc-4d75-8ffb-395107f99799,Память,185bd3a81d9d618518d10abebf0d17a8,7,67,True
3249455f-7b16-4c59-8948-10308d7468a5,Лицо,185bd3a81d9d618518d10abebf0d17a8,6,73,True
287cdc88-eabc-4439-8aa1-6b9724c20e0f,Память,46dd04a1caa75ed3082b573cb5a3ad26,6,47,True
69f2dfe7-a455-4126-9ddb-cdfbb36eb439,Память,3cf00ecfe200a3990d42c6464286d6fb,33,81,True
439d261c-8970-4fac-b4c9-e06990d1537e,Корона,b407f95b926cc6499fa09e8445c77a10,12,63,True
0aa21d5c-7c98-4a92-879c-acaa0350bf59,Чашка,46dd04a1caa75ed3082b573cb5a3ad26,5,54,True
98356004-59fa-46fa-a1ff-1f317014291a,Даже,46dd04a1caa75ed3082b573cb5a3ad26,0,45,True
28e6ed47-3023-4fa9-aa00-1392dc8b766d,Футбол,46dd04a1caa75ed3082b573cb5a3ad26,8,63,True
3463c12b-c421-4bd0-87ed-a87197f85d50,Даже,185bd3a81d9d618518d10abebf0d17a8,9,54,True
3970793e-b55b-4f48-89d7-075ce33c4bb6,Забрать,46dd04a1caa75ed3082b573cb5a3ad26,12,56,True
34f6b5b3-1288-49e8-9221-e2fc6c98a2ce,Лицо,46dd04a1caa75ed3082b573cb5a3ad26,9,69,True
37f59ea4-c879-42e2-b747-a4da256284c9,Плохо,46dd04a1caa75ed3082b573cb5a3ad26,6,55,True
2952cd43-af80-406c-8f40-aad89a9a721c,Смех,46dd04a1caa75ed3082b573cb5a3ad26,10,67,True
3a3183c8-89c5-41b2-8ea4-7f15fe82a360,Соль,46dd04a1caa75ed3082b573cb5a3ad26,6,78,True
9149b155-6186-4347-8dcd-faca446297de,Подробно,46dd04a1caa75ed3082b573cb5a3ad26,9,63,True
18e8173d-fe6c-4d73-b199-370c86256455,Рубль,46dd04a1caa75ed3082b573cb5a3ad26,12,83,True
ae1d51ce-a646-4527-8bd7-2dc1189a8621,Даже,52003757d6b63a3ee7a71f36f5a9a17b,19,59,True
b56aa6c8-afff-4712-89b0-8bdda22036da,Выручить,46dd04a1caa75ed3082b573cb5a3ad26,7,52,True
fdedcaee-dc59-41af-8906-741bdfb34256,Корона,46dd04a1caa75ed3082b573cb5a3ad26,5,68,True
c54b2acf-5884-41ac-97de-5f84417cd3fa,Чашка,185bd3a81d9d618518d10abebf0d17a8,5,63,True
beb25fe9-319f-4c99-95ed-47e64d23cc64,Корона,472fb939766ece63eb06e2d0e10eb679,1,57,True
2a748305-2416-4c61-9df8-96e7c67cf2df,Подробно,472fb939766ece63eb06e2d0e10eb679,5,61,True
8038610c-4dd7-4bf5-bb69-5ba6def161d6,Забрать,52003757d6b63a3ee7a71f36f5a9a17b,27,62,True
30e752f0-e7dc-4af7-86b3-864214028f66,Даже,3cf00ecfe200a3990d42c6464286d6fb,18,63,True
c8693d65-ce24-4da6-bf4a-0b909d5cd302,Соль,a356848cf0a72f961b81ebb6716f6131,10,53,True
9aee633b-5177-494c-b79e-09690594acfb,Футбол,185bd3a81d9d618518d10abebf0d17a8,9,77,True
27f48620-7228-4015-9ecb-0dfa2d4d7929,Даже,0211b488644476dd0fec656ccb9b74fc,43,85,True
54a67cda-a74b-444c-ad0d-3cae0513d3a2,Футбол,52003757d6b63a3ee7a71f36f5a9a17b,37,82,True
111e2262-b9ed-423d-839a-ff9e65c96cf1,Корона,3cf00ecfe200a3990d42c6464286d6fb,34,87,True
6078d513-9d3f-462c-ba44-03163291f453,Лицо,0211b488644476dd0fec656ccb9b74fc,43,98,True
2464fb79-4e58-4b25-b897-c06050358bdf,Плохо,0211b488644476dd0fec656ccb9b74fc,42,72,True
5b783066-d315-46c4-9693-0824af212ce8,Смех,185bd3a81d9d618518d10abebf0d17a8,8,56,True
f474e71c-31df-4438-bd34-ef5ac623bbe0,Футбол,0211b488644476dd0fec656ccb9b74fc,36,90,True
752dd42d-445b-42c2-99d5-0ad0e110a0fb,Выручить,185bd3a81d9d618518d10abebf0d17a8,9,59,True
44438990-04cd-44a6-a876-a20a4c148215,Чашка,0211b488644476dd0fec656ccb9b74fc,24,65,True
20eeb232-d558-4ccb-9f36-8d8ae0f90f96,Забрать,0211b488644476dd0fec656ccb9b74fc,34,74,True
0644592e-5fe2-4bf0-8950-bcd1fa68cff5,Забрать,185bd3a81d9d618518d10abebf0d17a8,10,64,True
65599389-36c4-408c-b544-e5f3adbc2366,Подробно,185bd3a81d9d618518d10abebf0d17a8,9,70,True
6aea6d3e-460b-4d3c-9dc7-91864227a0d8,Корона,185bd3a81d9d618518d10abebf0d17a8,9,74,True
8bed5ec8-b2a9-4acd-856c-c7f52300c04b,Память,feea6c22175f962ab28452f7314d1bc0,38,83,True
667573b1-763d-41ed-ba2c-8209234dc05f,Плохо,a95892dae1d320bd8b08cbca6a127cd8,4,40,True
fb41ed58-b0d5-4d12-979a-a6eb7e6aad0a,Соль,0211b488644476dd0fec656ccb9b74fc,32,95,True
69eba3d8-ca42-4920-88a6-f01d1cb356db,Подробно,0211b488644476dd0fec656ccb9b74fc,23,73,True
f74e5d87-3a8f-47a9-9842-68416da71c64,Рубль,feea6c22175f962ab28452f7314d1bc0,31,91,True
6d79e4cd-e0ed-4e91-8681-7aac8ebf7070,Смех,0211b488644476dd0fec656ccb9b74fc,36,79,True
28539a79-f570-457e-b0d5-6e6f9976eee6,Память,0211b488644476dd0fec656ccb9b74fc,27,81,True
aa4e6407-e849-4640-ba97-659d84c78d6d,Соль,a2831ac841c337c541b9f89d169ec69b,22,101,True
51367ff5-5d4a-451d-b8e6-6e072e898c6d,Корона,0211b488644476dd0fec656ccb9b74fc,26,86,True
2ac13182-f8af-491c-94bc-bcad47bf0cb9,Выручить,0211b488644476dd0fec656ccb9b74fc,31,81,True
779af58f-f9ca-4974-83ed-26d7005f486b,Плохо,6fefb7617d77222efd121f4a2d6a79d6,20,82,True
6a32f613-435a-4f70-933b-83642135f4c6,Рубль,0211b488644476dd0fec656ccb9b74fc,32,98,True
9d47e1ce-7967-4e5a-b06f-1940db076a8a,Корона,52003757d6b63a3ee7a71f36f5a9a17b,9,69,True
c9745580-2014-4c75-b9f9-6100018e7bb6,Подробно,52003757d6b63a3ee7a71f36f5a9a17b,42,100,True
feace498-715e-4a65-9dde-aec907280cad,Забрать,529c291e8d4fbf9e7e85287a3242ca93,18,72,True
7a704e54-c32b-4dfe-88c3-aa452eadad13,Память,d7b7f11ee70264bf8fd0d5dc7815d6ad,10,49,True
837c6a6d-b8f9-4207-bc8b-e27c2acd66ed,Смех,ab460ff83e8c5b13a705a9e2081023c2,10,56,True
7d9083d6-42fd-47ba-a3b8-88f7806fd2c3,Лицо,d7b7f11ee70264bf8fd0d5dc7815d6ad,11,81,True
67e72008-b844-4e63-9d17-002d7ef45fc9,Даже,d7b7f11ee70264bf8fd0d5dc7815d6ad,27,61,True
1bbbf50e-a3d9-4d06-806e-9d76ab84b40a,Плохо,0df9d6e419cb18069e696edaa170ba87,29,65,True
bfe6b1f2-5412-46a0-9e71-f2f95cf13926,Выручить,d7b7f11ee70264bf8fd0d5dc7815d6ad,31,76,True
9d2946ad-ca6e-4ecb-af79-c70aee481d39,Рубль,d7b7f11ee70264bf8fd0d5dc7815d6ad,31,76,True
8d42e25f-2350-44a2-bb89-744d6ffb6c63,Соль,d7b7f11ee70264bf8fd0d5dc7815d6ad,20,77,True
72df5371-2afc-4c5f-a451-3d4e63634b97,Соль,0df9d6e419cb18069e696edaa170ba87,32,94,True
7e5579fc-20d6-4e59-9599-10b19384ed0f,Смех,0df9d6e419cb18069e696edaa170ba87,30,77,True
2da74f48-8286-4fbf-a138-3a580e2778f3,Забрать,95af8e702c909eee7145c6dc1a3d756b,12,48,True
a02bc681-cef9-4333-9f8c-26b696a0e00d,Смех,3bb869551201cb9e68e52bec47d6894a,5,36,True
0a78c0cd-d549-46b7-b02c-680238bcd058,Память,95af8e702c909eee7145c6dc1a3d756b,2,53,True
4fdbe537-55e2-4338-8070-cf136913688d,Подробно,df8cbc6337c9d0928d4442d705e98d27,0,40,True
54204d97-ed96-416d-81a3-f73652eb0dd7,Рубль,529c291e8d4fbf9e7e85287a3242ca93,25,85,True
84452509-5d90-403b-981d-9540ab48d1ef,Лицо,95af8e702c909eee7145c6dc1a3d756b,13,84,True
026b2c6e-f88d-4c68-b495-1968c46f9f66,Футбол,95af8e702c909eee7145c6dc1a3d756b,0,44,True
e1a9fe78-480a-4157-964f-3083ec79939e,Выручить,529c291e8d4fbf9e7e85287a3242ca93,23,71,True
33cb47a3-88fe-44d5-a3e7-cc3f68bb8585,Корона,0df9d6e419cb18069e696edaa170ba87,30,84,True
cd1d34a9-201f-4015-96a3-bc2efef9e9d7,Соль,95af8e702c909eee7145c6dc1a3d756b,23,95,True
a3b3cde8-59a0-4981-bf31-bc1286022db0,Подробно,0df9d6e419cb18069e696edaa170ba87,38,81,True
f444158f-ca3e-4165-8695-eb774a681b42,Чашка,95af8e702c909eee7145c6dc1a3d756b,3,57,True
9b277946-b4d5-4704-913f-7d706b041c03,Даже,95af8e702c909eee7145c6dc1a3d756b,0,42,True
d252e11c-57b7-45b5-8dde-5f79c4b0c89a,Смех,95af8e702c909eee7145c6dc1a3d756b,0,54,True
40857b29-119b-4a28-86c0-e32d0f007eb3,Даже,d4b56cd94433bc6d7a16a27411ac1a3c,17,80,True
0d407ca2-eb74-4869-8d1e-c642bd247d44,Соль,d4b56cd94433bc6d7a16a27411ac1a3c,37,106,True
27ced0cf-2cc3-4958-b7d6-01cab901d63d,Выручить,95af8e702c909eee7145c6dc1a3d756b,12,65,True
eda0ee0e-45cd-4604-b4fd-a999fab3e91e,Корона,95af8e702c909eee7145c6dc1a3d756b,10,87,True
25b61443-3c33-47b9-80d6-1a26e352ae06,Рубль,95af8e702c909eee7145c6dc1a3d756b,0,57,True
27560a7e-93ce-4bb1-9c52-02c37e5617ce,Плохо,95af8e702c909eee7145c6dc1a3d756b,6,48,True
ec2bbc48-1778-45f5-8b32-87d4e3207397,Выручить,d4b56cd94433bc6d7a16a27411ac1a3c,36,99,True
625e5fb8-26bc-4173-85c1-56c05e58a476,Подробно,95af8e702c909eee7145c6dc1a3d756b,5,66,True
7da307e2-e59b-4dbd-ab98-98ee0195fea8,Смех,d4b56cd94433bc6d7a16a27411ac1a3c,31,78,True
a5c56e38-5d9c-4ea0-89d5-fadf8ab0831d,Корона,d4b56cd94433bc6d7a16a27411ac1a3c,33,89,True
80a1b3ef-aca5-430f-bf0c-782158844514,Футбол,20f1589682a8e64769ae2ebc21b5fb6b,15,91,True
b4180a19-875b-4460-ab13-c652bb8e93e3,Соль,20f1589682a8e64769ae2ebc21b5fb6b,19,98,True
84ed9748-d985-41cb-8f90-902b9d68cd28,Выручить,20f1589682a8e64769ae2ebc21b5fb6b,24,75,True
14bbd332-2df4-472c-b300-fb630553875a,Подробно,20f1589682a8e64769ae2ebc21b5fb6b,13,83,True
1820566a-ba14-4305-86b6-4ac0c6447270,Даже,3018b64d2c938f5b6a0826dfdf486f2c,17,61,True
ad43daba-efbf-4c52-a089-77da37a8ba9e,Футбол,0f7aee11724db9ef1f9df422f7443e28,25,74,True
fa237839-6e7a-4d96-a1a9-f5f1c5f4a223,Лицо,0f7aee11724db9ef1f9df422f7443e28,23,95,True
4ee402e2-b5e5-4a44-8e79-87fc0d18397d,Смех,0f7aee11724db9ef1f9df422f7443e28,31,69,True
0709595c-81c0-41b9-9167-a1d8e15c638e,Чашка,0f7aee11724db9ef1f9df422f7443e28,21,66,True
94dc1483-e53e-4b0c-ba45-f38cc8db0b98,Рубль,0f7aee11724db9ef1f9df422f7443e28,0,47,True
7ae883e4-939c-4a7c-b583-ecb6eae6694e,Лицо,bd4e2755d88d8d835a07df3c78cdfc3c,24,79,True
a610fa89-c918-49bb-ad2f-d5a60a8ea3be,Рубль,a356848cf0a72f961b81ebb6716f6131,9,51,True
ddf49d7d-3e66-4cf6-a301-c84cb2be0f65,Соль,64df6876c23bf021dbfbccbc64f7406a,19,70,True
e7016b1c-1f7b-414d-9590-02625f1bb724,Рубль,64df6876c23bf021dbfbccbc64f7406a,18,54,True
3f792511-6cb1-4fcd-9c08-66d636f5d85f,Плохо,b21a99b09b181899c1becad72811179e,31,80,True
3f10ef97-c378-4331-875a-9283ff569610,Чашка,76aa633fcb2bec4e6b0852635a8af57c,11,68,True
358e3990-f85a-4f53-817c-573653fe032c,Рубль,76aa633fcb2bec4e6b0852635a8af57c,11,69,True
fa26f543-3728-4ba5-9d57-b19f143934c5,Корона,76aa633fcb2bec4e6b0852635a8af57c,18,73,True
2dfb2999-5be5-4538-ba4b-b8844dd54a92,Выручить,76aa633fcb2bec4e6b0852635a8af57c,13,84,True
c2304594-a1fa-4e0b-a84d-4a2fe3f403c5,Память,ca6b767f0cccf093ba737ae2fc4fec3d,9,49,True
ed911ee2-4f30-43a5-afa6-057a395daf61,Память,570c2405d58fe08bce66f55c42bc36b0,26,70,True
f576f2a6-15be-4015-bb7f-95a508563a1a,Память,1b9c7051cdfd857ffd36902fe78c8231,7,47,True
e4e6773e-4ac3-46db-be53-401520999cf1,Корона,1b9c7051cdfd857ffd36902fe78c8231,6,45,True
59ccc2fc-3948-4beb-9bea-52e8fea71617,Забрать,5558fd8101a2946270906cea0a1a6109,24,83,True
d79db2f1-d189-466f-8289-2279610c2f14,Плохо,5558fd8101a2946270906cea0a1a6109,28,80,True
5be7130a-9076-4ed0-8e92-6045a394f0b4,Даже,5558fd8101a2946270906cea0a1a6109,7,62,True
8b39dda1-b863-438a-b85c-659b9345d1d6,Память,9a0784a99ea13a8b06cb103c2c8c7f0f,10,44,True
256f67e9-c1b3-43b0-a433-7c8f37879bd2,Чашка,5558fd8101a2946270906cea0a1a6109,14,78,True
2ae70ce3-50ac-464e-9fd5-504c13e766af,Смех,5558fd8101a2946270906cea0a1a6109,25,74,True
28ea06de-0856-4cd1-8e4f-4da815a9d47c,Чашка,b4e852a75cacf8642412dfc05e2126a3,18,61,True
94c66a58-de8b-45c1-88f0-4ba9be8bbbac,Соль,b4e852a75cacf8642412dfc05e2126a3,5,62,True
05a48e13-13ea-4eec-98e0-848ca078cf12,Чашка,bd4e2755d88d8d835a07df3c78cdfc3c,30,87,True
d34d39c4-5557-4a19-b39a-ce1c7292b764,Забрать,bd4e2755d88d8d835a07df3c78cdfc3c,25,65,True
6f193021-209a-4527-9fa6-98e7fc85d892,Соль,bd4e2755d88d8d835a07df3c78cdfc3c,16,83,True
66fa99bc-9d76-4d19-adfc-5047d88e005e,Рубль,bd4e2755d88d8d835a07df3c78cdfc3c,28,95,True
